pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,3,16,3,5,3,4,12.40,1699,37.50,1.30,5.54,0.00,44.34,2
2016,3,16,3,5,3,4,7.91,879,23.00,1.30,5.54,5.97,35.81,1
2016,3,16,3,5,3,4,7.95,1649,26.50,1.30,0.00,5.56,33.36,1
2016,3,17,4,0,3,4,7.80,803,22.00,1.30,5.54,5.75,34.59,1
2016,3,17,4,0,2,4,16.51,1242,52.00,0.80,5.54,6.00,64.34,1
2016,3,17,4,0,2,1,10.20,1202,29.50,1.30,0.00,0.00,30.80,2
2016,3,17,4,0,3,6,3.63,1089,17.00,1.30,0.00,0.00,18.30,2
2016,3,17,4,0,2,6,11.73,1706,36.50,1.30,0.00,11.34,49.14,1
2016,3,17,4,0,2,1,18.20,1476,49.00,1.30,0.00,0.00,50.30,1
2016,3,17,4,0,2,6,5.00,574,16.00,1.30,0.00,0.00,17.30,2
2016,3,17,4,0,2,6,14.50,1228,39.50,1.30,0.00,3.00,43.80,1
2016,3,17,4,0,2,4,21.40,1804,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,0,2,1,10.50,1469,31.00,1.30,0.00,0.01,32.31,1
2016,3,17,4,0,2,6,9.61,1489,30.00,1.30,0.00,0.00,31.30,2
2016,3,17,4,0,4,3,11.03,1666,33.00,1.30,0.00,6.86,41.16,1
2016,3,17,4,0,2,1,18.44,1540,49.50,1.30,0.00,0.00,50.80,2
2016,3,17,4,0,6,3,3.88,495,13.00,1.30,0.00,1.00,15.30,1
2016,3,17,4,0,4,3,10.69,1411,31.50,1.30,5.54,6.00,44.34,1
2016,3,17,4,1,4,3,9.71,1072,27.50,1.30,5.54,8.58,42.92,1
2016,3,17,4,1,4,3,8.44,810,24.00,1.30,5.54,0.00,30.84,2
2016,3,17,4,1,4,3,8.00,824,23.50,1.30,5.54,6.05,36.39,1
2016,3,17,4,1,4,2,19.08,2046,52.00,0.80,5.54,17.50,75.84,1
2016,3,17,4,1,6,3,3.40,477,12.00,1.30,0.00,3.30,16.60,1
2016,3,17,4,1,4,3,9.78,1247,28.50,1.30,5.54,0.00,35.34,1
2016,3,17,4,1,4,2,17.50,1586,52.00,0.80,0.00,10.55,63.35,1
2016,3,17,4,1,4,3,10.10,1785,33.00,1.30,0.00,6.85,41.15,1
2016,3,17,4,1,4,3,8.70,1529,28.00,1.30,5.54,6.95,41.79,1
2016,3,17,4,1,4,3,9.27,1592,29.50,1.30,5.54,5.00,41.34,1
2016,3,17,4,1,2,1,13.90,1402,38.50,1.30,0.00,4.00,43.80,1
2016,3,17,4,1,4,3,10.30,1018,29.00,1.30,5.54,7.00,42.84,1
2016,3,17,4,1,4,3,10.40,1397,30.50,1.30,5.54,9.30,46.64,1
2016,3,17,4,1,4,3,7.53,1157,24.00,1.30,0.00,5.06,30.36,1
2016,3,17,4,1,4,2,17.89,2300,52.00,0.80,0.00,0.00,52.80,2
2016,3,17,4,1,4,3,8.41,945,24.50,0.80,5.54,1.54,32.38,1
2016,3,17,4,1,4,3,10.90,1738,33.50,0.80,5.54,7.95,47.79,1
2016,3,17,4,1,4,2,19.00,2017,52.00,0.80,5.54,0.00,58.34,1
2016,3,17,4,1,4,3,8.35,890,23.50,0.80,5.54,0.00,29.84,2
2016,3,17,4,1,4,2,17.50,2029,52.00,0.80,5.54,10.00,68.34,1
2016,3,17,4,1,4,3,12.20,1496,35.50,0.80,5.54,5.00,46.84,1
2016,3,17,4,1,4,2,19.50,2370,52.00,0.80,5.54,14.55,72.89,1
2016,3,17,4,1,4,3,9.33,902,26.50,0.80,5.54,6.57,39.41,1
2016,3,17,4,1,4,3,10.23,1308,29.50,0.80,5.54,7.17,43.01,1
2016,3,17,4,1,4,2,17.47,2042,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,1,1,2,17.72,2428,50.50,0.80,0.00,5.00,56.30,1
2016,3,17,4,1,2,4,16.90,2883,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,1,4,3,9.00,1393,27.50,0.80,5.54,6.00,39.84,1
2016,3,17,4,1,4,2,17.80,2540,52.00,0.80,5.50,17.45,75.75,1
2016,3,17,4,1,1,3,12.70,1635,37.00,0.80,0.00,7.55,45.35,1
2016,3,17,4,1,2,4,18.06,3514,52.00,0.80,0.00,13.20,66.00,1
2016,3,17,4,1,4,3,7.24,989,22.00,0.80,5.54,5.67,34.01,1
2016,3,17,4,1,4,3,8.47,1127,25.00,0.80,5.54,5.00,36.34,1
2016,3,17,4,1,2,6,5.95,1133,20.50,0.80,0.00,0.00,21.30,2
2016,3,17,4,1,4,2,20.37,2321,52.00,0.80,5.54,14.58,72.92,1
2016,3,17,4,1,2,1,13.60,4409,53.00,0.80,0.00,0.00,53.80,2
2016,3,17,4,1,4,3,10.00,1669,31.50,0.80,5.54,4.00,41.84,1
2016,3,17,4,1,4,3,10.35,1501,31.00,0.80,5.54,7.47,44.81,1
2016,3,17,4,1,3,4,12.50,1545,34.00,0.80,5.54,10.05,50.39,1
2016,3,17,4,1,2,4,18.49,4410,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,1,4,3,11.40,2294,37.50,0.80,5.54,0.00,43.84,1
2016,3,17,4,1,4,3,9.40,1222,27.50,0.80,5.54,0.00,33.84,2
2016,3,17,4,1,4,3,11.30,1790,34.00,0.80,5.54,0.00,40.34,2
2016,3,17,4,1,2,1,10.76,3866,45.50,0.80,0.00,3.00,49.30,1
2016,3,17,4,1,4,3,10.90,1832,33.50,0.80,5.54,0.00,39.84,2
2016,3,17,4,1,4,2,20.00,2937,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,1,4,3,12.30,1790,36.00,0.80,0.00,9.20,46.00,1
2016,3,17,4,1,2,2,0.30,23,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,1,2,1,15.78,3751,54.00,0.80,0.00,16.44,71.24,1
2016,3,17,4,1,3,4,9.32,3365,38.00,0.80,5.54,9.00,53.34,1
2016,3,17,4,1,2,2,2.70,381,9.50,0.80,0.00,60.00,70.30,1
2016,3,17,4,1,4,2,16.59,2282,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,1,4,3,11.38,1762,35.00,0.80,0.00,0.00,35.80,1
2016,3,17,4,1,4,3,8.90,2339,34.00,0.80,5.54,8.05,48.39,1
2016,3,17,4,1,2,4,19.40,4345,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,1,2,4,17.70,5388,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,1,2,4,21.84,4800,52.00,0.80,5.54,14.58,72.92,1
2016,3,17,4,1,2,3,11.62,3088,39.50,0.80,0.00,0.00,40.30,2
2016,3,17,4,1,3,4,12.00,2892,43.00,0.80,5.54,9.85,59.19,1
2016,3,17,4,1,3,3,1.20,205,5.50,0.80,0.00,0.00,6.30,2
2016,3,17,4,1,3,4,9.60,2630,32.50,0.80,5.54,0.00,38.84,2
2016,3,17,4,1,3,4,9.78,2469,35.00,0.80,5.54,6.66,48.00,1
2016,3,17,4,1,2,4,18.48,5064,52.00,0.80,5.54,11.66,70.00,1
2016,3,17,4,2,4,3,14.19,2013,43.00,0.80,5.54,5.00,54.34,1
2016,3,17,4,2,4,3,10.41,1638,32.00,0.80,0.00,5.00,37.80,1
2016,3,17,4,2,4,2,17.60,2329,52.00,0.80,0.00,10.56,63.36,1
2016,3,17,4,2,4,3,8.60,909,24.50,0.80,0.00,10.00,35.30,1
2016,3,17,4,2,2,4,20.90,4644,52.00,0.80,0.00,0.00,52.80,2
2016,3,17,4,2,3,4,13.41,3456,48.50,0.80,5.54,0.00,54.84,2
2016,3,17,4,2,3,4,15.30,3447,48.50,0.80,5.54,0.00,54.84,2
2016,3,17,4,2,3,4,12.24,2178,37.50,0.80,5.54,0.00,43.84,2
2016,3,17,4,2,4,2,17.50,2671,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,2,4,3,10.60,1361,31.00,0.80,5.54,5.00,42.34,1
2016,3,17,4,2,3,4,12.30,3327,42.00,0.80,0.00,8.55,51.35,1
2016,3,17,4,2,3,6,1.98,787,10.50,0.80,0.00,0.00,11.30,2
2016,3,17,4,2,4,2,15.50,1526,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,2,2,4,17.95,3103,52.00,0.80,5.54,14.58,72.92,1
2016,3,17,4,2,4,2,16.20,2692,52.00,0.80,5.54,8.00,66.34,1
2016,3,17,4,2,3,4,8.20,2392,32.00,0.80,5.54,7.66,46.00,1
2016,3,17,4,2,3,5,31.90,3260,103.00,0.30,20.54,24.75,148.59,1
2016,3,17,4,2,4,3,12.67,1457,35.50,0.80,0.00,6.00,42.30,1
2016,3,17,4,2,4,3,11.31,3615,49.50,0.80,5.54,11.17,67.01,1
2016,3,17,4,2,2,3,11.80,1508,34.50,0.80,0.00,10.55,45.85,1
2016,3,17,4,2,4,3,10.60,2777,40.00,0.80,5.54,0.00,46.34,2
2016,3,17,4,2,4,2,17.90,3300,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,2,4,2,15.70,2325,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,2,4,3,10.50,2159,38.00,0.80,5.54,13.30,57.64,1
2016,3,17,4,2,2,2,0.00,5,2.50,0.80,0.00,0.00,3.30,4
2016,3,17,4,2,4,3,10.34,1756,32.50,0.80,0.00,8.32,41.62,1
2016,3,17,4,2,3,4,13.00,3182,48.00,0.80,5.54,10.85,65.19,1
2016,3,17,4,2,4,2,17.40,3757,52.00,0.80,5.54,12.00,70.34,1
2016,3,17,4,2,4,3,9.47,1284,28.00,0.80,5.54,6.87,41.21,1
2016,3,17,4,2,2,2,2.20,282,8.00,0.80,0.00,0.00,8.80,2
2016,3,17,4,2,4,2,17.90,2403,52.00,0.80,0.00,13.20,66.00,1
2016,3,17,4,2,4,3,10.66,3908,51.00,0.80,0.00,10.36,62.16,1
2016,3,17,4,2,4,3,9.68,1437,30.00,0.80,5.54,7.27,43.61,1
2016,3,17,4,2,4,3,9.50,1525,29.50,0.80,5.54,7.17,43.01,1
2016,3,17,4,2,2,4,17.35,4954,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,2,4,2,19.80,2246,52.00,0.80,0.00,10.55,63.35,1
2016,3,17,4,2,3,4,11.78,1996,37.00,0.80,5.54,10.84,54.18,1
2016,3,17,4,2,3,4,11.70,1997,37.00,0.80,5.54,13.00,56.34,1
2016,3,17,4,2,3,4,9.20,2493,33.50,0.80,5.54,9.95,49.79,1
2016,3,17,4,2,3,4,10.20,2072,32.00,0.80,5.54,0.00,38.34,2
2016,3,17,4,2,3,6,5.83,1407,20.50,0.80,0.00,4.26,25.56,1
2016,3,17,4,2,3,4,9.30,2396,34.50,0.80,5.54,5.00,45.84,1
2016,3,17,4,2,3,1,8.00,1480,25.00,0.80,0.00,5.00,30.80,1
2016,3,17,4,2,4,2,24.39,4005,52.00,0.80,5.54,8.00,66.34,1
2016,3,17,4,2,4,3,9.61,1194,28.00,0.80,5.54,6.87,41.21,1
2016,3,17,4,2,4,3,10.59,1978,34.50,0.80,5.54,10.21,51.05,1
2016,3,17,4,2,4,3,9.81,2815,40.50,0.80,5.54,0.00,46.84,2
2016,3,17,4,2,4,3,11.08,2293,38.00,0.80,5.54,8.87,53.21,1
2016,3,17,4,2,2,4,17.10,2958,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,2,4,3,10.40,1799,33.00,0.80,5.54,7.85,47.19,1
2016,3,17,4,2,3,4,10.71,2380,35.00,0.80,5.54,5.00,46.34,1
2016,3,17,4,2,2,1,11.40,1957,35.00,0.80,0.00,4.00,39.80,1
2016,3,17,4,2,3,4,10.78,2037,34.00,0.80,5.54,6.00,46.34,1
2016,3,17,4,2,4,3,9.40,1349,28.50,0.80,5.54,5.00,39.84,1
2016,3,17,4,2,3,4,8.30,1469,27.50,0.80,5.54,6.75,40.59,1
2016,3,17,4,2,2,4,18.00,2337,52.00,0.80,5.54,4.00,62.34,1
2016,3,17,4,2,4,3,11.30,1906,36.50,0.80,5.54,8.55,51.39,1
2016,3,17,4,2,2,1,26.98,2938,72.00,0.80,0.00,18.20,91.00,1
2016,3,17,4,2,3,4,12.06,1899,35.00,0.80,5.54,12.40,53.74,1
2016,3,17,4,2,3,6,3.24,480,11.50,0.80,0.00,2.46,14.76,1
2016,3,17,4,2,2,4,16.70,1835,52.00,0.80,5.54,6.00,64.34,1
2016,3,17,4,2,3,4,5.90,1107,19.50,0.80,0.00,4.06,24.36,1
2016,3,17,4,2,3,4,9.50,1874,30.00,0.80,5.54,7.25,43.59,1
2016,3,17,4,2,3,4,10.89,1655,31.50,0.80,5.54,0.00,37.84,2
2016,3,17,4,2,4,3,9.00,1265,28.00,0.80,5.54,0.00,34.34,2
2016,3,17,4,2,3,4,11.70,2781,43.50,0.80,5.54,9.95,59.79,1
2016,3,17,4,2,3,4,9.51,1618,30.50,0.80,5.54,9.21,46.05,1
2016,3,17,4,2,4,3,9.97,2799,38.00,0.80,5.54,11.08,55.42,1
2016,3,17,4,2,4,3,11.58,2210,39.00,0.80,5.54,5.00,50.34,1
2016,3,17,4,2,4,3,10.70,2010,35.50,0.80,0.00,6.00,42.30,1
2016,3,17,4,2,3,4,10.70,2268,36.50,0.80,5.54,7.00,49.84,1
2016,3,17,4,2,4,3,9.40,1711,30.50,0.80,5.54,7.35,44.19,1
2016,3,17,4,2,4,3,10.66,1551,32.00,0.80,5.54,9.58,47.92,1
2016,3,17,4,2,3,1,17.00,2100,47.00,0.80,0.00,0.00,47.80,1
2016,3,17,4,2,3,4,10.72,2387,36.50,0.80,0.00,7.46,44.76,1
2016,3,17,4,2,4,3,8.90,1214,27.00,0.80,5.54,6.66,40.00,1
2016,3,17,4,2,3,4,10.70,2185,35.00,0.80,5.54,8.25,49.59,1
2016,3,17,4,2,4,2,16.20,2025,52.00,0.80,5.54,10.00,68.34,1
2016,3,17,4,2,3,4,10.51,2469,37.00,0.80,0.00,7.56,45.36,1
2016,3,17,4,2,4,3,10.13,1045,28.50,0.80,5.54,0.00,34.84,2
2016,3,17,4,2,4,3,11.45,2739,41.50,0.80,5.54,11.96,59.80,1
2016,3,17,4,2,4,3,14.20,4495,57.00,0.80,0.00,8.00,65.80,1
2016,3,17,4,2,3,4,8.77,2101,31.00,0.80,5.54,0.00,37.34,2
2016,3,17,4,2,4,3,8.90,1507,29.00,0.80,5.54,7.00,42.34,1
2016,3,17,4,2,4,3,10.80,1998,34.50,0.80,5.54,8.15,48.99,1
2016,3,17,4,2,3,4,12.31,4395,56.00,0.80,5.54,0.00,62.34,1
2016,3,17,4,2,3,4,11.68,2784,40.50,0.80,0.00,0.00,41.30,2
2016,3,17,4,2,3,4,14.17,2562,46.00,0.80,5.54,0.00,52.34,2
2016,3,17,4,2,3,4,13.34,2206,40.50,0.80,5.54,9.37,56.21,1
2016,3,17,4,2,3,4,8.93,3275,40.00,0.80,5.54,9.27,55.61,1
2016,3,17,4,2,3,4,11.90,5739,63.00,0.80,5.54,7.00,76.34,1
2016,3,17,4,2,4,3,8.65,1016,26.00,0.80,5.54,8.08,40.42,1
2016,3,17,4,2,2,4,28.20,3889,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,2,3,4,9.80,3240,41.50,0.80,5.54,2.39,50.23,1
2016,3,17,4,2,2,6,14.30,1402,39.50,0.80,0.00,8.05,48.35,1
2016,3,17,4,2,3,4,11.00,5029,57.00,0.80,5.54,0.00,63.34,1
2016,3,17,4,2,4,3,8.70,1410,27.50,0.80,0.00,5.65,33.95,1
2016,3,17,4,2,4,3,9.91,1870,34.00,0.80,5.54,8.07,48.41,1
2016,3,17,4,2,2,4,20.64,3467,52.00,0.80,5.54,0.00,58.34,1
2016,3,17,4,2,4,3,11.00,2762,39.50,0.80,5.54,0.00,45.84,2
2016,3,17,4,2,4,3,9.35,1251,28.50,0.80,5.54,10.45,45.29,1
2016,3,17,4,2,3,4,9.20,1647,30.50,0.80,5.54,6.50,43.34,1
2016,3,17,4,2,2,4,17.80,3363,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,2,3,4,8.17,1849,30.00,0.80,5.54,7.27,43.61,1
2016,3,17,4,2,3,4,7.87,2127,30.50,0.80,5.54,5.50,42.34,1
2016,3,17,4,3,4,3,9.45,1996,32.50,0.80,5.54,11.65,50.49,1
2016,3,17,4,3,4,3,9.50,1540,30.00,0.80,5.54,0.00,36.34,2
2016,3,17,4,3,4,3,10.00,1821,33.00,0.80,5.54,9.80,49.14,1
2016,3,17,4,3,2,2,1.08,261,6.00,0.80,0.00,0.00,6.80,2
2016,3,17,4,3,4,3,10.30,1340,31.00,0.80,5.54,6.00,43.34,1
2016,3,17,4,3,2,6,16.90,2110,48.50,0.80,0.00,0.00,49.30,2
2016,3,17,4,3,4,2,17.44,2751,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,3,3,4,8.10,1367,26.50,0.80,5.54,8.20,41.04,1
2016,3,17,4,3,2,2,0.00,7,2.50,0.80,0.00,0.00,3.30,3
2016,3,17,4,3,2,4,18.91,3096,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,3,2,4,16.90,1657,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,3,4,2,16.56,2527,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,3,4,2,17.90,4565,52.00,0.80,5.54,6.00,64.34,1
2016,3,17,4,3,3,4,9.80,3113,42.50,0.80,5.54,0.00,48.84,1
2016,3,17,4,3,2,4,19.10,2074,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,3,2,4,22.54,3497,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,3,4,3,16.91,2067,50.00,0.80,5.54,11.27,67.61,1
2016,3,17,4,3,3,4,10.10,2350,36.50,0.80,5.54,10.70,53.54,1
2016,3,17,4,3,3,4,10.20,2012,33.50,0.80,5.54,7.95,47.79,1
2016,3,17,4,3,4,2,29.60,3202,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,3,3,4,10.20,2761,40.00,0.80,5.54,11.55,57.89,1
2016,3,17,4,3,4,3,10.20,1211,30.00,0.80,5.54,7.25,43.59,1
2016,3,17,4,3,4,3,12.16,1447,35.00,0.80,5.54,10.34,51.68,1
2016,3,17,4,3,4,3,14.45,1376,39.50,0.80,5.54,9.17,55.01,1
2016,3,17,4,3,4,2,24.92,3976,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,3,4,3,16.10,1838,45.00,0.80,5.54,12.80,64.14,1
2016,3,17,4,3,4,2,17.34,2172,52.00,0.80,5.54,14.58,72.92,1
2016,3,17,4,3,4,3,8.56,1154,26.00,0.80,5.54,8.08,40.42,1
2016,3,17,4,3,2,4,19.68,2811,52.00,0.80,5.54,14.58,72.92,1
2016,3,17,4,3,4,3,9.26,1122,27.00,0.80,5.54,8.34,41.68,1
2016,3,17,4,3,2,1,10.50,1589,31.00,0.80,0.00,0.00,31.80,2
2016,3,17,4,3,4,3,9.60,1521,29.50,0.80,5.54,8.95,44.79,1
2016,3,17,4,3,3,4,12.53,3618,49.00,0.80,5.54,11.07,66.41,1
2016,3,17,4,3,4,3,10.90,1341,32.00,0.80,5.54,11.50,49.84,1
2016,3,17,4,3,2,4,17.80,2111,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,3,3,1,11.77,2220,37.00,0.80,0.00,0.00,37.80,1
2016,3,17,4,3,4,3,11.63,2797,40.50,0.80,5.54,9.37,56.21,1
2016,3,17,4,3,3,1,11.62,2249,38.50,0.80,0.00,0.00,39.30,2
2016,3,17,4,3,3,4,10.30,2618,39.00,0.80,5.54,4.00,49.34,1
2016,3,17,4,3,2,4,16.80,2306,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,3,4,2,16.60,2517,52.00,0.80,5.54,5.00,63.34,1
2016,3,17,4,3,3,4,8.80,2154,33.50,0.80,5.54,0.00,39.84,2
2016,3,17,4,3,4,2,16.70,2125,52.00,0.80,5.54,17.50,75.84,1
2016,3,17,4,3,4,3,14.30,1759,41.00,0.80,5.54,9.45,56.79,1
2016,3,17,4,3,2,6,3.56,567,12.50,0.80,0.00,0.00,13.30,2
2016,3,17,4,3,3,4,10.36,1999,33.00,0.80,5.54,7.87,47.21,1
2016,3,17,4,3,4,3,8.62,903,24.50,0.80,5.54,6.17,37.01,1
2016,3,17,4,3,4,3,15.66,1422,41.50,0.80,5.54,0.00,47.84,1
2016,3,17,4,3,2,4,16.90,2695,52.00,0.80,0.00,13.20,66.00,1
2016,3,17,4,3,3,4,14.20,2300,43.00,0.80,5.54,0.00,49.34,2
2016,3,17,4,3,4,2,18.70,2555,52.00,0.80,0.00,10.55,63.35,1
2016,3,17,4,3,4,3,10.54,1964,34.50,0.80,0.00,7.06,42.36,1
2016,3,17,4,3,2,4,17.93,2511,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,3,3,4,8.40,1882,30.00,0.80,5.54,4.00,40.34,1
2016,3,17,4,3,2,4,18.90,2937,52.00,0.80,5.54,14.55,72.89,1
2016,3,17,4,3,4,3,9.10,1215,26.50,0.80,5.54,0.00,32.84,1
2016,3,17,4,3,4,3,8.47,928,24.50,0.80,5.54,6.17,37.01,1
2016,3,17,4,3,2,4,17.53,2954,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,3,3,4,11.82,3444,44.50,0.80,5.54,15.25,66.09,1
2016,3,17,4,3,3,4,11.00,2415,36.00,0.80,0.00,7.35,44.15,1
2016,3,17,4,3,4,2,16.60,2730,52.00,0.80,5.54,2.00,60.34,1
2016,3,17,4,3,4,3,9.97,1359,29.00,0.80,5.54,7.07,42.41,1
2016,3,17,4,3,4,3,9.32,1314,28.00,0.80,5.54,6.87,41.21,1
2016,3,17,4,3,2,1,12.50,2663,41.50,0.80,0.00,8.00,50.30,1
2016,3,17,4,3,2,4,17.74,2700,52.00,0.80,5.54,10.00,68.34,1
2016,3,17,4,3,2,2,0.00,13,52.00,0.80,5.54,12.00,70.34,1
2016,3,17,4,3,4,2,15.30,2150,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,3,4,3,12.37,2154,37.50,0.80,0.00,7.66,45.96,1
2016,3,17,4,3,2,4,18.10,3500,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,3,3,4,8.16,1210,24.50,0.80,5.54,6.16,37.00,1
2016,3,17,4,3,3,1,12.48,2976,40.00,0.80,0.00,0.00,40.80,2
2016,3,17,4,3,3,4,13.30,2005,38.00,0.80,5.54,8.85,53.19,1
2016,3,17,4,3,3,1,10.23,3118,39.00,0.80,0.00,7.96,47.76,1
2016,3,17,4,3,3,2,12.18,1943,36.00,0.80,0.00,9.20,46.00,1
2016,3,17,4,3,4,3,9.66,1333,29.00,0.80,5.54,0.00,35.34,2
2016,3,17,4,3,4,3,10.56,1481,31.50,0.80,5.54,6.00,43.84,1
2016,3,17,4,3,3,4,9.37,1808,30.00,0.80,5.54,6.00,42.34,1
2016,3,17,4,3,4,2,16.58,3314,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,3,3,4,8.50,2669,36.00,1.30,5.54,8.55,51.39,1
2016,3,17,4,3,4,2,15.38,3118,52.00,0.80,0.00,13.20,66.00,1
2016,3,17,4,3,2,4,17.90,3406,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,3,2,4,18.31,3028,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,3,2,4,17.20,3472,52.00,0.80,5.54,10.00,68.34,1
2016,3,17,4,3,4,3,11.10,1339,32.00,0.80,5.54,5.00,43.34,1
2016,3,17,4,3,2,4,18.92,4306,52.00,0.80,5.54,11.67,70.01,1
2016,3,17,4,3,4,3,9.10,1881,31.50,0.80,0.00,0.00,32.30,2
2016,3,17,4,3,3,4,8.77,1398,27.00,0.80,5.54,6.67,40.01,1
2016,3,17,4,3,4,2,16.62,3643,52.00,0.80,5.54,0.00,58.34,2
2016,3,17,4,3,3,4,7.70,1952,30.50,0.80,5.54,0.00,36.84,2
2016,3,17,4,3,3,6,5.20,1135,18.00,0.80,0.00,0.00,18.80,2
2016,3,17,4,3,2,4,18.34,2770,52.00,0.80,5.54,10.00,68.34,1
2016,3,17,4,3,3,4,12.20,2313,39.50,0.80,5.54,9.17,55.01,1
2016,3,17,4,3,3,4,11.60,2383,38.00,0.80,5.54,8.85,53.19,1
2016,3,17,4,3,3,4,8.60,1393,26.00,0.80,5.54,5.00,37.34,1
2016,3,17,4,3,4,3,8.50,1113,25.00,0.80,5.54,6.25,37.59,1
2016,3,17,4,3,4,2,14.90,3653,52.00,0.80,0.00,8.00,60.80,1
2016,3,17,4,3,4,3,10.44,1270,29.50,0.80,5.54,7.17,43.01,1
2016,3,17,4,3,3,4,9.62,3363,42.00,0.80,5.54,0.00,48.34,2
2016,3,17,4,3,2,2,2.00,26,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,3,4,3,8.70,1200,26.00,0.80,5.54,2.00,34.34,1
2016,3,17,4,3,3,6,7.62,1546,24.50,0.80,0.00,0.00,25.30,1
2016,3,17,4,3,4,2,15.50,3608,52.00,0.80,5.54,42.00,100.34,1
2016,3,17,4,3,3,4,9.90,2044,32.50,0.80,5.54,7.77,46.61,1
2016,3,17,4,3,3,1,10.04,2951,33.50,0.80,0.00,8.58,42.88,1
2016,3,17,4,3,4,3,9.27,1342,27.00,0.80,5.54,6.67,40.01,1
2016,3,17,4,3,3,4,11.15,2606,37.00,0.80,5.54,8.67,52.01,1
2016,3,17,4,3,3,4,9.01,80698,32.50,0.80,5.54,7.77,46.61,1
2016,3,17,4,3,2,2,0.00,31,52.00,0.80,5.54,15.00,73.34,1
2016,3,17,4,3,4,3,14.85,2464,43.50,0.80,5.54,12.46,62.30,1
2016,3,17,4,3,4,2,17.50,3480,52.00,0.80,5.54,0.00,58.34,1
2016,3,17,4,3,4,3,11.50,1542,32.50,0.80,5.54,7.75,46.59,1
2016,3,17,4,3,3,4,8.80,2045,30.50,0.80,5.54,0.00,36.84,2
2016,3,17,4,3,4,3,11.80,3405,45.00,0.80,5.54,10.25,61.59,1
2016,3,17,4,3,4,3,8.50,1787,28.00,0.80,5.54,6.85,41.19,1
2016,3,17,4,3,4,3,9.43,2086,31.50,0.80,5.54,5.50,43.34,1
2016,3,17,4,3,3,4,9.30,1775,27.50,0.80,5.54,4.00,37.84,1
2016,3,17,4,3,4,2,16.00,3057,52.00,0.80,5.54,14.55,72.89,1
2016,3,17,4,3,4,3,11.50,3895,48.00,0.80,5.54,10.85,65.19,1
2016,3,17,4,3,4,2,23.52,6187,52.00,0.80,5.54,3.00,61.34,1
2016,3,17,4,3,3,4,10.91,2572,37.50,0.80,5.54,0.00,43.84,2
2016,3,17,4,3,4,2,15.30,3154,52.00,0.80,5.54,14.55,72.89,1
2016,3,17,4,3,3,4,14.00,2463,43.00,0.80,5.54,0.00,49.34,2
2016,3,17,4,3,2,6,14.00,2197,41.00,0.80,0.00,0.00,41.80,2
2016,3,17,4,3,3,5,36.00,4772,120.50,1.30,22.64,5.00,149.44,1
2016,3,17,4,4,4,2,18.42,5114,52.00,5.30,0.00,11.46,68.76,1
2016,3,17,4,4,4,2,16.75,3893,52.00,5.30,0.00,0.00,57.30,2
2016,3,17,4,4,4,2,18.04,4223,52.00,5.30,5.54,0.00,62.84,2
2016,3,17,4,4,2,4,16.70,2216,52.00,0.80,5.54,11.65,69.99,1
2016,3,17,4,4,4,3,9.00,1387,26.50,1.80,5.54,7.44,41.28,1
2016,3,17,4,4,4,3,15.67,3793,55.50,1.80,5.54,15.71,78.55,1
